LocalDateTime,UTCOffset,DateTimeUTC,PARIn_Avg,PAROut_Avg
7/16/17 10:30,-7,7/16/17 17:30,1665,180.6
7/16/17 10:45,-7,7/16/17 17:45,1732,185.9
7/16/17 11:00,-7,7/16/17 18:00,1789,189.8
7/16/17 11:15,-7,7/16/17 18:15,1828,191.7
7/16/17 11:30,-7,7/16/17 18:30,1868,194.3
7/16/17 11:45,-7,7/16/17 18:45,1900,196.2
7/16/17 12:00,-7,7/16/17 19:00,1918,196.9
7/16/17 12:15,-7,7/16/17 19:15,1951,199.7
7/16/17 12:30,-7,7/16/17 19:30,1962,200.7
7/16/17 12:45,-7,7/16/17 19:45,1964,200.1
7/16/17 13:00,-7,7/16/17 20:00,1972,199.6
7/16/17 13:15,-7,7/16/17 20:15,1961,197.3
7/16/17 13:30,-7,7/16/17 20:30,1942,195.1
7/16/17 13:45,-7,7/16/17 20:45,1908,192.2
7/16/17 14:00,-7,7/16/17 21:00,1870,189.8
7/16/17 14:15,-7,7/16/17 21:15,1834,188.1
7/16/17 14:30,-7,7/16/17 21:30,1783,184.7
7/16/17 14:45,-7,7/16/17 21:45,1732,181.6
7/16/17 15:00,-7,7/16/17 22:00,1677,178.1
7/16/17 15:15,-7,7/16/17 22:15,1610,173.7
7/16/17 15:30,-7,7/16/17 22:30,1551,170.3
7/16/17 15:45,-7,7/16/17 22:45,1480,165.3
7/16/17 16:00,-7,7/16/17 23:00,1396,158.5
7/16/17 16:15,-7,7/16/17 23:15,1309,151.2
7/16/17 16:30,-7,7/16/17 23:30,1215,142.6
7/16/17 16:45,-7,7/16/17 23:45,1115,133.2
7/16/17 17:00,-7,7/17/17 0:00,1026,124.7
7/16/17 17:15,-7,7/17/17 0:15,935,115.4
7/16/17 17:30,-7,7/17/17 0:30,846,106
7/16/17 17:45,-7,7/17/17 0:45,694.6,87.1
7/16/17 18:00,-7,7/17/17 1:00,479.6,58.31
7/16/17 18:15,-7,7/17/17 1:15,552.1,65.95
7/16/17 18:30,-7,7/17/17 1:30,390.3,47.21
7/16/17 18:45,-7,7/17/17 1:45,311.7,39.02
7/16/17 19:00,-7,7/17/17 2:00,91.1,10.26
7/16/17 19:15,-7,7/17/17 2:15,61.18,6.99
7/16/17 19:30,-7,7/17/17 2:30,53.37,6.152
7/16/17 19:45,-7,7/17/17 2:45,33.17,3.816
7/16/17 20:00,-7,7/17/17 3:00,12.17,1.358
7/16/17 20:15,-7,7/17/17 3:15,2.602,0.288
7/16/17 20:30,-7,7/17/17 3:30,0.247,0.009
7/16/17 20:45,-7,7/17/17 3:45,0.001,0
7/16/17 21:00,-7,7/17/17 4:00,0,0.001
7/16/17 21:15,-7,7/17/17 4:15,0,-0.001
7/16/17 21:30,-7,7/17/17 4:30,0,-0.001
7/16/17 21:45,-7,7/17/17 4:45,0,0
7/16/17 22:00,-7,7/17/17 5:00,0.003,0.001
7/16/17 22:15,-7,7/17/17 5:15,-0.002,0
7/16/17 22:30,-7,7/17/17 5:30,0,0
7/16/17 22:45,-7,7/17/17 5:45,-0.002,0
7/16/17 23:00,-7,7/17/17 6:00,0.002,-0.002
7/16/17 23:15,-7,7/17/17 6:15,0.001,-0.001
7/16/17 23:30,-7,7/17/17 6:30,0.002,0
7/16/17 23:45,-7,7/17/17 6:45,-0.002,0.001
7/17/17 0:15,-7,7/17/17 7:15,0.001,0
7/17/17 0:30,-7,7/17/17 7:30,0.002,0
7/17/17 0:45,-7,7/17/17 7:45,0,0.001
7/17/17 1:00,-7,7/17/17 8:00,-0.003,0.003
7/17/17 1:15,-7,7/17/17 8:15,0.002,0.001
7/17/17 1:30,-7,7/17/17 8:30,-0.001,0
7/17/17 1:45,-7,7/17/17 8:45,0.002,0.002
7/17/17 2:00,-7,7/17/17 9:00,0.006,0.006
7/17/17 2:15,-7,7/17/17 9:15,0.004,0.003
7/17/17 2:30,-7,7/17/17 9:30,0.002,0.001
7/17/17 2:45,-7,7/17/17 9:45,0,-0.002
7/17/17 3:00,-7,7/17/17 10:00,-0.002,0.001
7/17/17 3:15,-7,7/17/17 10:15,-0.001,-0.001
7/17/17 3:30,-7,7/17/17 10:30,-0.001,-0.003
7/17/17 3:45,-7,7/17/17 10:45,0.002,-0.002
7/17/17 4:00,-7,7/17/17 11:00,0.005,-0.001
7/17/17 4:15,-7,7/17/17 11:15,-0.001,0.003
7/17/17 4:30,-7,7/17/17 11:30,-0.001,0.001
7/17/17 4:45,-7,7/17/17 11:45,0.017,-0.001
7/17/17 5:00,-7,7/17/17 12:00,0.264,0.024
7/17/17 5:15,-7,7/17/17 12:15,2.651,0.27
7/17/17 5:30,-7,7/17/17 12:30,11.42,1.209
7/17/17 5:45,-7,7/17/17 12:45,33.97,3.681
7/17/17 6:00,-7,7/17/17 13:00,64.28,7.041
7/17/17 6:15,-7,7/17/17 13:15,88.7,9.69
7/17/17 6:30,-7,7/17/17 13:30,108,11.99
7/17/17 6:45,-7,7/17/17 13:45,248,31.5
7/17/17 7:00,-7,7/17/17 14:00,368.8,47.9
7/17/17 7:15,-7,7/17/17 14:15,389.1,49.41
7/17/17 7:30,-7,7/17/17 14:30,628.4,78.61
7/17/17 7:45,-7,7/17/17 14:45,407.1,48.15
7/17/17 8:00,-7,7/17/17 15:00,642.5,77.64
7/17/17 8:15,-7,7/17/17 15:15,491.5,56.89
7/17/17 8:30,-7,7/17/17 15:30,672.4,78.42
7/17/17 8:45,-7,7/17/17 15:45,853,99.4
7/17/17 9:00,-7,7/17/17 16:00,1373,162.3
7/17/17 9:15,-7,7/17/17 16:15,1423,168.3
7/17/17 9:30,-7,7/17/17 16:30,1382,161.1
7/17/17 9:45,-7,7/17/17 16:45,1003,114.7
7/17/17 10:00,-7,7/17/17 17:00,1521,172.7
7/17/17 10:15,-7,7/17/17 17:15,1602,178.5
7/17/17 10:30,-7,7/17/17 17:30,1630,179.2
7/17/17 10:45,-7,7/17/17 17:45,1719,186.1
7/17/17 11:00,-7,7/17/17 18:00,1774,189.8
7/17/17 11:15,-7,7/17/17 18:15,1671,177.3
7/17/17 11:30,-7,7/17/17 18:30,1889,199.5
7/17/17 11:45,-7,7/17/17 18:45,1562,163.6
7/17/17 12:00,-7,7/17/17 19:00,1926,199.8
7/17/17 12:15,-7,7/17/17 19:15,1943,200.4
7/17/17 12:30,-7,7/17/17 19:30,1955,201.6
7/17/17 12:45,-7,7/17/17 19:45,1992,205.3
7/17/17 13:00,-7,7/17/17 20:00,1466,151.7
7/17/17 13:15,-7,7/17/17 20:15,1133,119.4
7/17/17 13:30,-7,7/17/17 20:30,851,89.8
7/17/17 13:45,-7,7/17/17 20:45,353.2,39.22
7/17/17 14:00,-7,7/17/17 21:00,1456,153.8
7/17/17 14:15,-7,7/17/17 21:15,1634,172.9
7/17/17 14:30,-7,7/17/17 21:30,1433,154.4
7/17/17 14:45,-7,7/17/17 21:45,697.7,77.29
7/17/17 15:00,-7,7/17/17 22:00,1551,167.5
7/17/17 15:15,-7,7/17/17 22:15,1635,178.3
7/17/17 15:30,-7,7/17/17 22:30,1588,175.4
7/17/17 15:45,-7,7/17/17 22:45,1444,161.6
7/17/17 16:00,-7,7/17/17 23:00,1428,162.1
7/17/17 16:15,-7,7/17/17 23:15,1302,151.9
7/17/17 16:30,-7,7/17/17 23:30,1172,139.1
7/17/17 16:45,-7,7/17/17 23:45,775.2,89.9
7/17/17 17:00,-7,7/18/17 0:00,414.2,45.97
7/17/17 17:15,-7,7/18/17 0:15,87.6,9.37
7/17/17 17:30,-7,7/18/17 0:30,21.3,2.353
7/17/17 17:45,-7,7/18/17 0:45,16.66,1.84
7/17/17 18:00,-7,7/18/17 1:00,32.07,3.848
7/17/17 18:15,-7,7/18/17 1:15,147.2,18.14
7/17/17 18:30,-7,7/18/17 1:30,438.1,51.94
7/17/17 18:45,-7,7/18/17 1:45,289,34.74
7/17/17 19:00,-7,7/18/17 2:00,233.9,26.49
7/17/17 19:15,-7,7/18/17 2:15,111.9,12.74
7/17/17 19:30,-7,7/18/17 2:30,49,5.245
7/17/17 19:45,-7,7/18/17 2:45,17.18,1.824
7/17/17 20:00,-7,7/18/17 3:00,10.6,1.135
7/17/17 20:15,-7,7/18/17 3:15,4.088,0.439
7/17/17 20:30,-7,7/18/17 3:30,0.46,0.037
7/17/17 20:45,-7,7/18/17 3:45,0.024,0.001
7/17/17 21:00,-7,7/18/17 4:00,0,-0.002
7/17/17 21:15,-7,7/18/17 4:15,0.004,0.002
7/17/17 21:30,-7,7/18/17 4:30,0,0.003
7/17/17 21:45,-7,7/18/17 4:45,-0.003,0.001
7/17/17 22:00,-7,7/18/17 5:00,0.002,0
7/17/17 22:15,-7,7/18/17 5:15,0.004,-0.003
7/17/17 22:30,-7,7/18/17 5:30,0.004,-0.002
7/17/17 22:45,-7,7/18/17 5:45,-0.001,-0.001
7/17/17 23:00,-7,7/18/17 6:00,0.002,0
7/17/17 23:15,-7,7/18/17 6:15,-0.001,-0.002
7/17/17 23:30,-7,7/18/17 6:30,0.002,-0.003
7/17/17 23:45,-7,7/18/17 6:45,0,-0.001
7/18/17 0:00,-7,7/18/17 7:00,0.002,0.003
7/18/17 0:15,-7,7/18/17 7:15,-0.005,0.002
7/18/17 0:30,-7,7/18/17 7:30,-0.002,0
7/18/17 0:45,-7,7/18/17 7:45,0.002,-0.001
7/18/17 1:00,-7,7/18/17 8:00,-0.001,-0.001
7/18/17 1:15,-7,7/18/17 8:15,0.002,-0.004
7/18/17 1:30,-7,7/18/17 8:30,0.001,-0.004
7/18/17 1:45,-7,7/18/17 8:45,0.005,0.002
7/18/17 2:00,-7,7/18/17 9:00,-0.001,-0.001
7/18/17 2:15,-7,7/18/17 9:15,-0.005,-0.003
7/18/17 2:30,-7,7/18/17 9:30,0.003,-0.001
7/18/17 2:45,-7,7/18/17 9:45,0,0
7/18/17 3:00,-7,7/18/17 10:00,0.006,0.002
7/18/17 3:15,-7,7/18/17 10:15,-0.002,-0.001
7/18/17 3:30,-7,7/18/17 10:30,0,0.001
7/18/17 3:45,-7,7/18/17 10:45,-0.001,-0.001
7/18/17 4:00,-7,7/18/17 11:00,0.002,-0.001
7/18/17 4:15,-7,7/18/17 11:15,0.01,0
7/18/17 4:30,-7,7/18/17 11:30,0.002,0.001
7/18/17 4:45,-7,7/18/17 11:45,0.028,-0.001
7/18/17 5:00,-7,7/18/17 12:00,0.355,0.041
7/18/17 5:15,-7,7/18/17 12:15,3.729,0.414
7/18/17 5:30,-7,7/18/17 12:30,15.44,1.707
7/18/17 5:45,-7,7/18/17 12:45,36.22,4.001
7/18/17 6:00,-7,7/18/17 13:00,57.74,6.265
7/18/17 6:15,-7,7/18/17 13:15,118.9,13.11
7/18/17 6:30,-7,7/18/17 13:30,251.3,29.57
7/18/17 6:45,-7,7/18/17 13:45,338.6,45.05
7/18/17 7:00,-7,7/18/17 14:00,416.4,56.42
7/18/17 7:15,-7,7/18/17 14:15,505.3,67.11
7/18/17 7:30,-7,7/18/17 14:30,609.1,78.46
7/18/17 7:45,-7,7/18/17 14:45,707.8,89.8
7/18/17 8:00,-7,7/18/17 15:00,803,101.7
7/18/17 8:15,-7,7/18/17 15:15,898,113.1
7/18/17 8:30,-7,7/18/17 15:30,994,123.7
7/18/17 8:45,-7,7/18/17 15:45,1086,133.8
7/18/17 9:00,-7,7/18/17 16:00,1178,143
7/18/17 9:15,-7,7/18/17 16:15,1263,151
7/18/17 9:30,-7,7/18/17 16:30,1346,157.9
7/18/17 9:45,-7,7/18/17 16:45,1424,164.4
7/18/17 10:00,-7,7/18/17 17:00,1499,170.2
7/18/17 10:15,-7,7/18/17 17:15,1572,175.9
7/18/17 10:30,-7,7/18/17 17:30,1634,180.3
7/18/17 10:45,-7,7/18/17 17:45,1698,184.4
7/18/17 11:00,-7,7/18/17 18:00,1753,187.9
7/18/17 11:15,-7,7/18/17 18:15,1807,191.4
7/18/17 11:30,-7,7/18/17 18:30,1847,193.8
7/18/17 11:45,-7,7/18/17 18:45,1885,196.1
7/18/17 12:00,-7,7/18/17 19:00,1911,197.1
7/18/17 12:15,-7,7/18/17 19:15,1933,198.3
7/18/17 12:30,-7,7/18/17 19:30,1952,199.8
7/18/17 12:45,-7,7/18/17 19:45,1962,200.2
7/18/17 13:00,-7,7/18/17 20:00,1963,199.1
7/18/17 13:15,-7,7/18/17 20:15,1957,197.4
7/18/17 13:30,-7,7/18/17 20:30,1938,195.1
7/18/17 13:45,-7,7/18/17 20:45,1914,193.3
7/18/17 14:00,-7,7/18/17 21:00,1909,195.4
7/18/17 14:15,-7,7/18/17 21:15,1930,201.1
7/18/17 14:30,-7,7/18/17 21:30,1873,196.9
7/18/17 14:45,-7,7/18/17 21:45,1774,188.5
7/18/17 15:00,-7,7/18/17 22:00,1515,162.8
7/18/17 15:15,-7,7/18/17 22:15,613.1,67.69
7/18/17 15:30,-7,7/18/17 22:30,847,93
7/18/17 15:45,-7,7/18/17 22:45,1537,171.8
7/18/17 16:00,-7,7/18/17 23:00,1439,164.8
7/18/17 16:15,-7,7/18/17 23:15,1403,163.6
7/18/17 16:30,-7,7/18/17 23:30,1210,142.9
7/18/17 16:45,-7,7/18/17 23:45,1140,136.6
7/18/17 17:00,-7,7/19/17 0:00,1050,128
7/18/17 17:15,-7,7/19/17 0:15,946,117.5
7/18/17 17:30,-7,7/19/17 0:30,850,107.4
7/18/17 17:45,-7,7/19/17 0:45,609.8,77.33
7/18/17 18:00,-7,7/19/17 1:00,460.1,58.94
7/18/17 18:15,-7,7/19/17 1:15,456.9,56.7
7/18/17 18:30,-7,7/19/17 1:30,574.6,72.85
7/18/17 18:45,-7,7/19/17 1:45,401.4,51.54
7/18/17 19:00,-7,7/19/17 2:00,224.8,25.49
7/18/17 19:15,-7,7/19/17 2:15,141.3,16.37
7/18/17 19:30,-7,7/19/17 2:30,94,11
7/18/17 19:45,-7,7/19/17 2:45,48.73,5.834
7/18/17 20:00,-7,7/19/17 3:00,24.8,2.995
7/18/17 20:15,-7,7/19/17 3:15,6.89,0.84
7/18/17 20:30,-7,7/19/17 3:30,0.533,0.048
7/18/17 20:45,-7,7/19/17 3:45,0.013,0
7/18/17 21:00,-7,7/19/17 4:00,0,0.001
7/18/17 21:15,-7,7/19/17 4:15,0.001,0
7/18/17 21:30,-7,7/19/17 4:30,-0.001,0
7/18/17 21:45,-7,7/19/17 4:45,0,0
7/18/17 22:00,-7,7/19/17 5:00,-0.001,0
7/18/17 22:15,-7,7/19/17 5:15,0,0
7/18/17 22:30,-7,7/19/17 5:30,-0.001,-0.001
7/18/17 22:45,-7,7/19/17 5:45,-0.001,0
7/18/17 23:00,-7,7/19/17 6:00,0.001,0
7/18/17 23:15,-7,7/19/17 6:15,-0.001,-0.001
7/18/17 23:30,-7,7/19/17 6:30,0,0.002
7/18/17 23:45,-7,7/19/17 6:45,0,0.001
7/19/17 0:00,-7,7/19/17 7:00,0.001,0
7/19/17 0:15,-7,7/19/17 7:15,-0.001,-0.001
7/19/17 0:30,-7,7/19/17 7:30,0.001,-0.001
7/19/17 0:45,-7,7/19/17 7:45,0,-0.001
7/19/17 1:00,-7,7/19/17 8:00,0,0
7/19/17 1:15,-7,7/19/17 8:15,0.001,-0.001
7/19/17 1:30,-7,7/19/17 8:30,-0.003,-0.002
7/19/17 1:45,-7,7/19/17 8:45,0.001,-0.001
7/19/17 2:00,-7,7/19/17 9:00,0,0
7/19/17 2:15,-7,7/19/17 9:15,-0.002,0.001
7/19/17 2:30,-7,7/19/17 9:30,0.002,0.002
7/19/17 2:45,-7,7/19/17 9:45,0.002,0
7/19/17 3:00,-7,7/19/17 10:00,0,0
7/19/17 3:15,-7,7/19/17 10:15,0.001,0.003
7/19/17 3:30,-7,7/19/17 10:30,0.001,0.001
7/19/17 3:45,-7,7/19/17 10:45,0,0.002
7/19/17 4:00,-7,7/19/17 11:00,0,0
7/19/17 4:15,-7,7/19/17 11:15,0.001,0
7/19/17 4:30,-7,7/19/17 11:30,0.001,-0.005
7/19/17 4:45,-7,7/19/17 11:45,0,0
7/19/17 5:00,-7,7/19/17 12:00,0.078,0.001
7/19/17 5:15,-7,7/19/17 12:15,0.698,0.071
7/19/17 5:30,-7,7/19/17 12:30,3.16,0.338
7/19/17 5:45,-7,7/19/17 12:45,17.77,1.915
7/19/17 6:00,-7,7/19/17 13:00,46.7,4.985
7/19/17 6:15,-7,7/19/17 13:15,69.88,7.536
7/19/17 6:30,-7,7/19/17 13:30,100,10.97
7/19/17 6:45,-7,7/19/17 13:45,130.5,14.62
7/19/17 7:00,-7,7/19/17 14:00,106.8,12.17
7/19/17 7:15,-7,7/19/17 14:15,198.6,23.25
7/19/17 7:30,-7,7/19/17 14:30,312.3,36.63
7/19/17 7:45,-7,7/19/17 14:45,393.8,45.54
7/19/17 8:00,-7,7/19/17 15:00,493.3,59.14
7/19/17 8:15,-7,7/19/17 15:15,494.2,59.46
7/19/17 8:30,-7,7/19/17 15:30,687.9,81.8
7/19/17 8:45,-7,7/19/17 15:45,713.7,82.5
7/19/17 9:00,-7,7/19/17 16:00,773.7,89.1
7/19/17 9:15,-7,7/19/17 16:15,864,99.6
7/19/17 9:30,-7,7/19/17 16:30,747.3,85.3
7/19/17 9:45,-7,7/19/17 16:45,599.5,67.1
7/19/17 10:00,-7,7/19/17 17:00,757.9,85.5
7/19/17 10:15,-7,7/19/17 17:15,764.9,85.6
7/19/17 10:30,-7,7/19/17 17:30,776.3,86.2
7/19/17 10:45,-7,7/19/17 17:45,728.9,80.5
7/19/17 11:00,-7,7/19/17 18:00,774,84.8
7/19/17 11:15,-7,7/19/17 18:15,658.2,72.12
7/19/17 11:30,-7,7/19/17 18:30,389.8,43.21
7/19/17 11:45,-7,7/19/17 18:45,343.8,39.07
7/19/17 12:00,-7,7/19/17 19:00,519.3,58.54
7/19/17 12:15,-7,7/19/17 19:15,757.2,85.7
7/19/17 12:30,-7,7/19/17 19:30,1153,127.5
7/19/17 12:45,-7,7/19/17 19:45,1260,138.4
7/19/17 13:00,-7,7/19/17 20:00,1179,129.2
7/19/17 13:15,-7,7/19/17 20:15,989,110.5
7/19/17 13:30,-7,7/19/17 20:30,1076,120.1
7/19/17 13:45,-7,7/19/17 20:45,985,110.7
7/19/17 14:00,-7,7/19/17 21:00,1042,114.5
7/19/17 14:15,-7,7/19/17 21:15,1887,198.8
7/19/17 14:30,-7,7/19/17 21:30,1911,202.5
7/19/17 14:45,-7,7/19/17 21:45,959,105.1
7/19/17 15:00,-7,7/19/17 22:00,933,103
7/19/17 15:15,-7,7/19/17 22:15,1600,177.3
7/19/17 15:30,-7,7/19/17 22:30,1414,156.5
7/19/17 15:45,-7,7/19/17 22:45,446.1,48.09
7/19/17 16:00,-7,7/19/17 23:00,245.7,26.94
7/19/17 16:15,-7,7/19/17 23:15,134,14.94
7/19/17 16:30,-7,7/19/17 23:30,102.6,11.52
7/19/17 16:45,-7,7/19/17 23:45,119,13.44
7/19/17 17:00,-7,7/20/17 0:00,142.7,16.28
7/19/17 17:15,-7,7/20/17 0:15,130.4,15.46
7/19/17 17:30,-7,7/20/17 0:30,284,32.2
7/19/17 17:45,-7,7/20/17 0:45,502.9,58.06
7/19/17 18:00,-7,7/20/17 1:00,247.2,27.35
7/19/17 18:15,-7,7/20/17 1:15,183.7,20.74
7/19/17 18:30,-7,7/20/17 1:30,179.3,20.48
7/19/17 18:45,-7,7/20/17 1:45,188.2,20.94
7/19/17 19:00,-7,7/20/17 2:00,127.6,14.34
7/19/17 19:15,-7,7/20/17 2:15,102.3,11.55
7/19/17 19:30,-7,7/20/17 2:30,63.58,7.208
7/19/17 19:45,-7,7/20/17 2:45,36.96,4.067
7/19/17 20:00,-7,7/20/17 3:00,15.01,1.728
7/19/17 20:15,-7,7/20/17 3:15,3.864,0.465
7/19/17 20:30,-7,7/20/17 3:30,0.306,0.021
7/19/17 20:45,-7,7/20/17 3:45,0.01,0.002
7/19/17 21:00,-7,7/20/17 4:00,0.003,0.001
7/19/17 21:15,-7,7/20/17 4:15,-0.002,-0.002
7/19/17 21:30,-7,7/20/17 4:30,0.003,-0.003
7/19/17 21:45,-7,7/20/17 4:45,0.002,0.001
7/19/17 22:00,-7,7/20/17 5:00,0.001,0.001
7/19/17 22:15,-7,7/20/17 5:15,0,0.003
7/19/17 22:30,-7,7/20/17 5:30,0.001,0.002
7/19/17 22:45,-7,7/20/17 5:45,-0.001,0
7/19/17 23:00,-7,7/20/17 6:00,0,0.002
7/19/17 23:15,-7,7/20/17 6:15,-0.002,0.002
7/19/17 23:30,-7,7/20/17 6:30,-0.002,0
7/19/17 23:45,-7,7/20/17 6:45,0.002,0.003
7/20/17 0:00,-7,7/20/17 7:00,0.001,-0.002
7/20/17 0:15,-7,7/20/17 7:15,0.003,0.004
7/20/17 0:30,-7,7/20/17 7:30,0.002,-0.001
7/20/17 0:45,-7,7/20/17 7:45,0.001,0
7/20/17 1:00,-7,7/20/17 8:00,0,-0.001
7/20/17 1:15,-7,7/20/17 8:15,0.003,-0.001
7/20/17 1:30,-7,7/20/17 8:30,0.001,-0.003
7/20/17 1:45,-7,7/20/17 8:45,0.001,0.001
7/20/17 2:00,-7,7/20/17 9:00,0,0
7/20/17 2:15,-7,7/20/17 9:15,0.001,0
7/20/17 2:30,-7,7/20/17 9:30,-0.002,0.001
7/20/17 2:45,-7,7/20/17 9:45,0,0
7/20/17 3:00,-7,7/20/17 10:00,0,0
7/20/17 3:15,-7,7/20/17 10:15,-0.003,0.002
7/20/17 3:30,-7,7/20/17 10:30,0,-0.002
7/20/17 3:45,-7,7/20/17 10:45,-0.002,0.001
7/20/17 4:00,-7,7/20/17 11:00,0,0.001
7/20/17 4:15,-7,7/20/17 11:15,-0.004,-0.001
7/20/17 4:30,-7,7/20/17 11:30,0.004,0.003
7/20/17 4:45,-7,7/20/17 11:45,0.002,0.001
7/20/17 5:00,-7,7/20/17 12:00,0.124,0.005
7/20/17 5:15,-7,7/20/17 12:15,1.158,0.121
7/20/17 5:30,-7,7/20/17 12:30,4.029,0.423
7/20/17 5:45,-7,7/20/17 12:45,11.78,1.335
7/20/17 6:00,-7,7/20/17 13:00,29.58,3.416
7/20/17 6:15,-7,7/20/17 13:15,82.2,9.3
7/20/17 6:30,-7,7/20/17 13:30,135.7,15.36
7/20/17 6:45,-7,7/20/17 13:45,139.6,15.89
7/20/17 7:00,-7,7/20/17 14:00,177,19.73
7/20/17 7:15,-7,7/20/17 14:15,242,27
7/20/17 7:30,-7,7/20/17 14:30,480.7,59.31
7/20/17 7:45,-7,7/20/17 14:45,459.5,56.45
7/20/17 8:00,-7,7/20/17 15:00,378.1,45.4
7/20/17 8:15,-7,7/20/17 15:15,888,110.6
7/20/17 8:30,-7,7/20/17 15:30,1024,127.5
7/20/17 8:45,-7,7/20/17 15:45,913,112.9
7/20/17 9:00,-7,7/20/17 16:00,767.2,93.4
7/20/17 9:15,-7,7/20/17 16:15,798.6,95.3
7/20/17 9:30,-7,7/20/17 16:30,1022,120.6
7/20/17 9:45,-7,7/20/17 16:45,1447,168.7
7/20/17 10:00,-7,7/20/17 17:00,1472,168.9
7/20/17 10:15,-7,7/20/17 17:15,1494,169.4
7/20/17 10:30,-7,7/20/17 17:30,1591,178.3
7/20/17 10:45,-7,7/20/17 17:45,1358,150.4
7/20/17 11:00,-7,7/20/17 18:00,1400,153.7
7/20/17 11:15,-7,7/20/17 18:15,1157,127.4
7/20/17 11:30,-7,7/20/17 18:30,1224,134.1
7/20/17 11:45,-7,7/20/17 18:45,1153,126.5
7/20/17 12:00,-7,7/20/17 19:00,1230,134.9
7/20/17 12:15,-7,7/20/17 19:15,1275,139.2
7/20/17 12:30,-7,7/20/17 19:30,1319,143.2
7/20/17 12:45,-7,7/20/17 19:45,1142,124.7
7/20/17 13:00,-7,7/20/17 20:00,1128,122.4
7/20/17 13:15,-7,7/20/17 20:15,1220,131
7/20/17 13:30,-7,7/20/17 20:30,1341,142.9
7/20/17 13:45,-7,7/20/17 20:45,1700,179.1
7/20/17 14:00,-7,7/20/17 21:00,1483,158.3
7/20/17 14:15,-7,7/20/17 21:15,1145,124.8
7/20/17 14:30,-7,7/20/17 21:30,1642,176.9
7/20/17 14:45,-7,7/20/17 21:45,1403,152.9
7/20/17 15:00,-7,7/20/17 22:00,1142,125.3
7/20/17 15:15,-7,7/20/17 22:15,1081,119.8
7/20/17 15:30,-7,7/20/17 22:30,1004,113
7/20/17 15:45,-7,7/20/17 22:45,1345,152.1
7/20/17 16:00,-7,7/20/17 23:00,1289,148.6
7/20/17 16:15,-7,7/20/17 23:15,1199,141.1
7/20/17 16:30,-7,7/20/17 23:30,1207,144.8
7/20/17 16:45,-7,7/20/17 23:45,1145,139.6
7/20/17 17:00,-7,7/21/17 0:00,598.9,72.69
7/20/17 17:15,-7,7/21/17 0:15,969,119.5
7/20/17 17:30,-7,7/21/17 0:30,309.6,36.42
7/20/17 17:45,-7,7/21/17 0:45,157.3,17.9
7/20/17 18:00,-7,7/21/17 1:00,107.3,12.31
7/20/17 18:15,-7,7/21/17 1:15,127.2,15.58
7/20/17 18:30,-7,7/21/17 1:30,254.5,32.62
7/20/17 18:45,-7,7/21/17 1:45,229.3,28.26
7/20/17 19:00,-7,7/21/17 2:00,135,15.61
7/20/17 19:15,-7,7/21/17 2:15,93.1,10.51
7/20/17 19:30,-7,7/21/17 2:30,48.27,5.323
7/20/17 19:45,-7,7/21/17 2:45,27.36,3.08
7/20/17 20:00,-7,7/21/17 3:00,11.81,1.305
7/20/17 20:15,-7,7/21/17 3:15,2.832,0.32
7/20/17 20:30,-7,7/21/17 3:30,0.251,0.009
7/20/17 20:45,-7,7/21/17 3:45,0.002,0.001
7/20/17 21:00,-7,7/21/17 4:00,0.001,0
7/20/17 21:15,-7,7/21/17 4:15,0,-0.003
7/20/17 21:30,-7,7/21/17 4:30,0.001,0
7/20/17 21:45,-7,7/21/17 4:45,0.002,0.002
7/20/17 22:00,-7,7/21/17 5:00,0.003,-0.001
7/20/17 22:15,-7,7/21/17 5:15,0.001,0.002
7/20/17 22:30,-7,7/21/17 5:30,0,0.002
7/20/17 22:45,-7,7/21/17 5:45,0,0
7/20/17 23:00,-7,7/21/17 6:00,0,-0.002
7/20/17 23:15,-7,7/21/17 6:15,0.004,-0.003
7/20/17 23:30,-7,7/21/17 6:30,0.003,0.003
7/20/17 23:45,-7,7/21/17 6:45,-0.001,-0.002
7/21/17 0:00,-7,7/21/17 7:00,0.002,0
7/21/17 0:15,-7,7/21/17 7:15,-0.001,-0.001
7/21/17 0:30,-7,7/21/17 7:30,0.001,-0.001
7/21/17 0:45,-7,7/21/17 7:45,0,0
7/21/17 1:00,-7,7/21/17 8:00,0.002,0.001
7/21/17 1:15,-7,7/21/17 8:15,0.002,-0.003
7/21/17 1:30,-7,7/21/17 8:30,-0.003,0.001
7/21/17 1:45,-7,7/21/17 8:45,0,0
7/21/17 2:00,-7,7/21/17 9:00,0,-0.001
7/21/17 2:15,-7,7/21/17 9:15,0.001,-0.001
7/21/17 2:30,-7,7/21/17 9:30,0,0.004
7/21/17 2:45,-7,7/21/17 9:45,0,0
7/21/17 3:00,-7,7/21/17 10:00,-0.003,0
7/21/17 3:15,-7,7/21/17 10:15,0,0
7/21/17 3:30,-7,7/21/17 10:30,-0.003,-0.001
7/21/17 3:45,-7,7/21/17 10:45,0.002,-0.001
7/21/17 4:00,-7,7/21/17 11:00,0.004,-0.001
7/21/17 4:15,-7,7/21/17 11:15,0.001,-0.003
7/21/17 4:30,-7,7/21/17 11:30,-0.006,0.001
7/21/17 4:45,-7,7/21/17 11:45,0.006,0.003
7/21/17 5:00,-7,7/21/17 12:00,0.118,0.001
7/21/17 5:15,-7,7/21/17 12:15,1.693,0.162
